#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
78,128,128,3,3,128,128,0.2,0.0001,0.001,0.3865836791147999,0.6726618705035974,0.7212121212121212,0.6847826086956521,0.5594744121715076,0.7775779376498801,0.8280303030303031,0.788949275362319,"[278, 220, 184, 147]"
35,128,64,4,3,64,64,0.0,1e-05,0.001,0.22821576763485452,0.6597859327217125,0.7708333333333334,0.6558265582655826,0.4370677731673583,0.6880733944954128,0.7971491228070176,0.7669376693766937,"[218, 152, 123, 96]"
55,32,128,3,3,128,64,0.1,0.0001,0.001,0.20885200553250352,0.4864341085271318,0.693069306930693,0.525974025974026,0.3431881051175657,0.5784883720930233,0.7524752475247525,0.5909090909090909,"[172, 101, 77, 46]"
30,64,64,4,2,64,64,0.0,1e-05,0.001,0.40802213001383153,0.691142191142191,0.7741702741702742,0.6570048309178744,0.5765905947441218,0.7989510489510491,0.8881673881673883,0.7930756843800323,"[286, 231, 207, 166]"
31,64,128,2,3,64,64,0.0,1e-05,0.001,0.1763485477178423,0.5153985507246377,0.7766990291262136,0.6309523809523809,0.3675656984785615,0.5516304347826086,0.8058252427184466,0.6666666666666666,"[184, 103, 84, 56]"
85,64,128,2,3,128,64,0.0,0.0001,0.001,0.3457814661134165,0.6048484848484847,0.7560763888888888,0.647119341563786,0.5508298755186722,0.6921212121212121,0.834201388888889,0.7541152263374485,"[275, 192, 162, 123]"
69,32,128,2,3,128,64,0.2,0.0001,0.001,0.19778699861687413,0.47509578544061304,0.630952380952381,0.5970149253731343,0.34630013831258644,0.5545977011494253,0.6598639455782312,0.6393034825870646,"[174, 98, 67, 44]"
21,128,64,3,2,64,128,0.1,1e-05,0.001,0.42531120331950206,0.6420187793427231,0.7886904761904763,0.6239530988274706,0.5705394190871369,0.7834507042253521,0.8757440476190477,0.7495812395309883,"[284, 224, 199, 151]"
67,64,128,2,3,64,128,0.2,0.0001,0.001,0.3347164591977871,0.593789607097592,0.739171374764595,0.6531531531531531,0.5314661134163209,0.6603295310519645,0.8229755178907723,0.7792792792792792,"[263, 177, 148, 117]"
32,128,64,3,3,128,64,0.0,1e-05,0.001,0.28526970954356856,0.6243169398907105,0.7393410852713178,0.7253521126760564,0.4901452282157676,0.7008196721311475,0.8120155038759691,0.7934272300469484,"[244, 172, 142, 115]"
36,32,128,2,3,128,128,0.1,1e-05,0.001,0.3547717842323652,0.6456790123456791,0.7912698412698412,0.6777163904235727,0.5414937759336099,0.7728395061728395,0.8531746031746033,0.7909760589318602,"[270, 210, 181, 145]"
104,128,64,4,3,64,64,0.2,0.0001,0.001,0.3257261410788384,0.6037483266398928,0.6900584795321636,0.6087470449172577,0.5010373443983404,0.6807228915662651,0.8216374269005848,0.7021276595744681,"[249, 171, 141, 100]"
32,64,64,4,3,128,64,0.0,1e-05,0.001,0.185338865836791,0.5900900900900902,0.773109243697479,0.6649484536082474,0.37015905947441213,0.6333333333333333,0.799719887955182,0.7130584192439862,"[185, 119, 97, 71]"
55,32,64,4,3,128,64,0.2,1e-05,0.001,0.30982019363762103,0.6173104434907011,0.7308429118773947,0.6052009456264776,0.46818810511756576,0.7424892703862661,0.799808429118774,0.6867612293144207,"[233, 174, 141, 99]"
26,64,128,3,2,64,128,0.0,1e-05,0.001,0.38105117565698476,0.6895424836601309,0.7860082304526751,0.7186046511627907,0.6141078838174274,0.7821350762527234,0.8751714677640604,0.7914728682170543,"[306, 243, 215, 172]"
35,32,128,2,2,128,64,0.0,1e-05,0.001,0.40041493775933606,0.6678321678321677,0.778023598820059,0.6767676767676766,0.5715767634854771,0.7826340326340326,0.8657817109144543,0.8299663299663299,"[286, 226, 198, 167]"
41,128,64,3,2,128,128,0.2,0.0001,0.001,0.4170124481327805,0.6492704826038161,0.7770655270655271,0.6699346405228758,0.5945712309820195,0.7828282828282829,0.8618233618233619,0.8047385620915034,"[297, 234, 204, 165]"
27,64,64,4,2,128,128,0.2,1e-05,0.001,0.4564315352697097,0.6770833333333335,0.7694444444444446,0.6597222222222222,0.61134163208852,0.7828947368421053,0.8895833333333335,0.8310185185185185,"[304, 240, 216, 181]"
28,64,128,2,2,64,128,0.2,1e-05,0.001,0.3775933609958508,0.6564625850340136,0.7610619469026548,0.728298611111111,0.591804979253112,0.7613378684807257,0.8392330383480827,0.8246527777777777,"[294, 226, 192, 161]"
79,64,64,2,3,128,64,0.0,0.0001,0.001,0.3008298755186722,0.5826210826210826,0.6567982456140351,0.5540540540540542,0.47026279391424625,0.6452991452991453,0.7149122807017543,0.7237237237237238,"[234, 152, 111, 82]"
39,32,128,3,3,128,128,0.2,1e-05,0.001,0.36445366528354095,0.6340579710144926,0.7639553429027114,0.6839080459770114,0.5554979253112033,0.7469806763285025,0.8213716108452952,0.8017241379310345,"[276, 209, 174, 140]"
23,64,128,2,2,128,128,0.0,1e-05,0.001,0.3934993084370681,0.6655290102389081,0.8073593073593074,0.7001633986928105,0.5899031811894884,0.7815699658703071,0.8766233766233766,0.8243464052287581,"[293, 231, 204, 172]"
60,64,64,4,2,64,64,0.1,0.0001,0.001,0.37828492392807767,0.6237562189054728,0.7421227197346602,0.6976744186046512,0.533195020746888,0.7444029850746269,0.8540630182421228,0.8149224806201552,"[268, 201, 172, 142]"
68,32,64,4,3,128,128,0.0,0.0001,0.001,0.2731673582295986,0.5409722222222222,0.6820330969267139,0.6558641975308643,0.4787344398340249,0.5833333333333334,0.7565011820330969,0.7608024691358024,"[240, 141, 108, 84]"
36,64,128,3,3,128,128,0.1,1e-05,0.001,0.3769017980636237,0.6498800959232616,0.7626728110599078,0.7189189189189189,0.5575726141078838,0.7751798561151079,0.8417818740399386,0.8360360360360362,"[278, 217, 185, 156]"
95,64,64,3,3,128,64,0.0,0.0001,0.001,0.3056708160442599,0.5227606461086636,0.7408602150537634,0.6411290322580645,0.4574688796680498,0.6806167400881057,0.7849462365591399,0.7284946236559141,"[227, 155, 124, 92]"
37,128,128,3,2,128,128,0.2,0.0001,0.001,0.43568464730290474,0.6508196721311478,0.8032786885245903,0.6728395061728394,0.613762102351314,0.791256830601093,0.875,0.8009259259259259,"[305, 244, 216, 175]"
39,128,64,4,3,128,64,0.2,1e-05,0.001,0.2641770401106499,0.6861219195849547,0.7262521588946459,0.6742424242424243,0.5174619640387276,0.7412451361867705,0.7884283246977548,0.7424242424242424,"[257, 193, 154, 116]"
34,32,128,2,2,64,128,0.2,1e-05,0.001,0.38381742738589225,0.6107184923439338,0.769170579029734,0.6895604395604394,0.5745159059474413,0.7414605418138988,0.8388106416275432,0.8131868131868132,"[283, 213, 182, 149]"
54,128,128,3,3,128,128,0.1,0.0001,0.001,0.3298755186721992,0.6168446026097271,0.7830033003300331,0.6785009861932938,0.5646611341632088,0.7111506524317912,0.8250825082508252,0.7613412228796845,"[281, 202, 169, 130]"
44,128,64,2,3,128,64,0.1,1e-05,0.001,0.3651452282157677,0.6502624671916013,0.6898625429553266,0.6255274261603375,0.5072614107883818,0.7578740157480315,0.804982817869416,0.7679324894514767,"[254, 194, 158, 123]"
98,64,128,4,3,64,64,0.1,0.0001,0.001,0.3257261410788381,0.5629629629629628,0.7327044025157232,0.6692708333333334,0.4540110650069156,0.6992592592592591,0.8018867924528302,0.80859375,"[225, 159, 128, 104]"
54,32,64,3,3,64,64,0.1,0.0001,0.001,0.2579529737206085,0.5283687943262411,0.5628415300546449,0.39094650205761317,0.37793914246196403,0.6436170212765957,0.6557377049180327,0.47530864197530864,"[188, 122, 81, 39]"
51,128,64,3,3,64,128,0.0,0.0001,0.001,0.33609958506224097,0.6343873517786559,0.739010989010989,0.6283783783783784,0.5079529737206085,0.7134387351778656,0.805860805860806,0.7826576576576576,"[253, 182, 148, 118]"
49,32,128,2,3,128,64,0.2,1e-05,0.001,0.2047026279391424,0.4880341880341881,0.7407407407407407,0.6468253968253967,0.3924619640387275,0.5487179487179488,0.7515432098765431,0.6944444444444444,"[195, 108, 84, 60]"
94,64,128,2,3,64,64,0.2,0.0001,0.001,0.281466113416321,0.5956651718983557,0.6834381551362682,0.6166666666666667,0.4489972337482711,0.7062780269058296,0.7515723270440252,0.7041666666666667,"[223, 159, 120, 85]"
112,32,64,4,3,128,128,0.1,0.0001,0.001,0.31535269709543584,0.6174863387978143,0.7238095238095238,0.5241545893719808,0.48979944674965425,0.7131147540983607,0.783809523809524,0.6618357487922706,"[244, 175, 138, 93]"
52,32,64,2,3,128,128,0.0,0.0001,0.001,0.27524204702627947,0.5932721712538226,0.5815850815850815,0.5223367697594501,0.440179806362379,0.6490825688073395,0.6713286713286714,0.6030927835051546,"[218, 143, 97, 59]"
31,64,128,3,3,64,128,0.0,1e-05,0.001,0.38381742738589236,0.6406250000000003,0.7345399698340874,0.6903460837887068,0.5778008298755186,0.7615740740740741,0.8212669683257918,0.7877959927140255,"[288, 221, 183, 146]"
44,32,64,2,2,128,64,0.1,1e-05,0.001,0.3782849239280779,0.6224242424242423,0.7235772357723578,0.6918604651162791,0.5503112033195021,0.7375757575757577,0.8276422764227643,0.8129844961240309,"[275, 205, 172, 142]"
34,64,64,4,3,64,128,0.1,1e-05,0.001,0.32918395573997233,0.65,0.7652329749103942,0.647119341563786,0.4984439834024897,0.7386666666666666,0.8682795698924731,0.7746913580246914,"[250, 186, 162, 127]"
55,64,64,3,3,128,128,0.1,0.0001,0.001,0.230982019363762,0.5618811881188119,0.5860215053763441,0.475,0.4062932226832642,0.6089108910891089,0.6344086021505375,0.5458333333333334,"[202, 124, 80, 45]"
28,32,64,2,2,128,128,0.2,1e-05,0.001,0.39280774550484115,0.6767857142857142,0.7597597597597598,0.665798611111111,0.5627593360995851,0.7839285714285714,0.8551051051051052,0.8029513888888888,"[280, 222, 192, 157]"
35,128,128,3,2,64,64,0.0,0.0001,0.001,0.41943291839557406,0.6386025200458192,0.7347826086956522,0.6710526315789473,0.5802213001383126,0.7869415807560137,0.8181159420289856,0.806140350877193,"[291, 230, 190, 155]"
88,128,128,3,3,128,64,0.1,0.0001,0.001,0.3409405255878286,0.6406844106463877,0.713464696223317,0.6200828157349896,0.5266251728907331,0.7661596958174905,0.7840722495894911,0.7194616977225673,"[263, 203, 161, 118]"
28,128,128,4,2,64,64,0.1,1e-05,0.001,0.3526970954356848,0.6628352490421457,0.7423469387755104,0.679718875502008,0.5183264177040111,0.7452107279693486,0.8418367346938775,0.82429718875502,"[261, 196, 166, 139]"
70,32,128,2,3,64,64,0.1,0.0001,0.001,0.20954356846473018,0.43688362919132145,0.6627450980392157,0.4811827956989247,0.3393845089903181,0.49013806706114393,0.7176470588235294,0.6370967741935484,"[169, 85, 62, 40]"
45,128,128,3,2,64,128,0.2,0.0001,0.001,0.41701244813278004,0.6683501683501684,0.7614107883817427,0.7588141025641026,0.595954356846473,0.8063973063973064,0.855463347164592,0.8637820512820513,"[297, 241, 208, 182]"
31,128,128,3,2,128,64,0.1,1e-05,0.001,0.3934993084370679,0.6823461091753775,0.7705627705627707,0.6535303776683086,0.5741701244813278,0.8013937282229965,0.8686868686868687,0.7816091954022989,"[287, 231, 203, 160]"
37,64,128,2,3,128,128,0.1,1e-05,0.001,0.39004149377593356,0.6452702702702705,0.7354260089686099,0.7147950089126559,0.5943983402489627,0.75,0.8258594917787744,0.8137254901960785,"[296, 223, 187, 154]"
