#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
22,128,128,4,2,128,128,0.0,1e-05,0.001,0.4315352697095436,0.6879084967320259,0.8291839557399722,0.6696696696696698,0.6182572614107884,0.7791394335511982,0.91701244813278,0.8385885885885885,"[306, 241, 222, 188]",0.5082905548357469
20,128,64,3,2,128,128,0.0,1e-05,0.001,0.4481327800829875,0.6632420091324198,0.7507440476190476,0.5663265306122446,0.5866182572614108,0.7608447488584474,0.8720238095238095,0.7602040816326531,"[292, 224, 196, 151]",0.5081084453873274
28,32,64,4,2,128,128,0.1,1e-05,0.001,0.429460580912863,0.6694537346711259,0.8156028368794326,0.6751152073732719,0.6040802213001383,0.7773132664437012,0.9148936170212766,0.8348694316436251,"[299, 235, 217, 183]",0.5020191601570904
29,32,64,3,2,128,128,0.2,1e-05,0.001,0.4183955739972337,0.6991051454138701,0.7909836065573771,0.6605783866057837,0.605463347164592,0.8101230425055929,0.8913934426229508,0.7975646879756468,"[298, 244, 219, 175]",0.4948400203101361
44,64,64,2,3,128,128,0.2,1e-05,0.001,0.4280774550484094,0.65361803084223,0.779017857142857,0.6496598639455781,0.5691562932226832,0.7932977461447213,0.8630952380952381,0.810374149659864,"[281, 224, 196, 160]",0.48863764979866975
26,128,64,2,2,128,64,0.0,1e-05,0.001,0.4349930843706779,0.6434676434676433,0.7134920634920636,0.6226591760299623,0.5529045643153527,0.7634310134310134,0.8452380952380952,0.7996254681647939,"[273, 210, 178, 145]",0.48691210494134674
30,128,128,2,2,64,128,0.2,1e-05,0.001,0.4121715076071922,0.6229885057471262,0.7815829528158296,0.6543209876543209,0.5850622406639004,0.7479885057471264,0.8538812785388128,0.802469135802469,"[290, 219, 189, 152]",0.4836298133643337
35,64,128,4,3,128,128,0.0,1e-05,0.001,0.4128630705394194,0.6689976689976688,0.8092105263157896,0.6537216828478964,0.5793568464730291,0.7861305361305361,0.8969298245614035,0.7985436893203883,"[286, 228, 206, 165]",0.4821411916283652
24,128,128,3,2,64,128,0.1,1e-05,0.001,0.413554633471646,0.6314553990610328,0.8165137614678898,0.6734348561759729,0.575899031811895,0.7582159624413145,0.8990825688073395,0.8248730964467005,"[284, 218, 197, 163]",0.48140852143772594
44,128,128,2,2,128,64,0.1,0.0001,0.001,0.4218533886583679,0.6346618357487921,0.7248062015503877,0.6129629629629628,0.5554979253112033,0.7747584541062802,0.8325581395348837,0.7694444444444445,"[276, 215, 180, 140]",0.47953827622831635
40,64,128,4,3,128,128,0.2,1e-05,0.001,0.4114799446749654,0.6258992805755397,0.7555031446540879,0.6569148936170212,0.5606846473029046,0.750599520383693,0.8844339622641509,0.7712765957446809,"[278, 212, 188, 147]",0.47463256645239654
41,64,64,2,2,64,128,0.1,0.0001,0.001,0.3907330567081604,0.6497076023391812,0.7777777777777778,0.6387434554973822,0.5727869986168741,0.7608187134502923,0.867579908675799,0.7670157068062827,"[285, 219, 191, 148]",0.4645607812216528
43,32,64,2,3,128,128,0.2,1e-05,0.001,0.400414937759336,0.6007604562737644,0.7106598984771574,0.6433121019108279,0.5323305670816044,0.7408111533586818,0.7918781725888325,0.767515923566879,"[263, 197, 157, 121]",0.4570445202450401
55,64,128,2,2,64,64,0.1,0.0001,0.001,0.3893499308437069,0.6225490196078428,0.7360406091370558,0.6736526946107784,0.549792531120332,0.7147671568627451,0.8401015228426396,0.8143712574850299,"[272, 197, 167, 136]",0.45586626659903823
50,64,64,4,2,64,64,0.0,0.0001,0.001,0.3893499308437065,0.5972222222222224,0.7684684684684684,0.6388888888888888,0.5335408022130013,0.6966540404040403,0.8702702702702703,0.794238683127572,"[264, 185, 162, 131]",0.45018129883240104
51,32,64,4,2,128,128,0.2,0.0001,0.001,0.3769017980636239,0.5842490842490844,0.7598566308243726,0.5668789808917196,0.5499654218533886,0.6721611721611721,0.8387096774193549,0.7197452229299363,"[273, 186, 157, 115]",0.44727648559611544
38,64,64,3,2,64,128,0.0,0.0001,0.001,0.3751728907330565,0.6357575757575756,0.8089430894308942,0.6488764044943819,0.5530774550484093,0.7363636363636362,0.8634146341463415,0.800561797752809,"[275, 205, 178, 144]",0.44707695192961366
24,64,128,2,2,128,128,0.1,1e-05,0.001,0.3692946058091289,0.6559139784946233,0.8294573643410853,0.6374570446735394,0.5631051175656984,0.7592592592592592,0.8930232558139535,0.7860824742268041,"[279, 215, 194, 154]",0.4460569371853634
44,128,64,3,2,64,64,0.1,0.0001,0.001,0.3782849239280771,0.646144278606965,0.7643678160919538,0.5704761904761904,0.5418395573997233,0.7496890547263682,0.8497536945812808,0.7323809523809524,"[268, 203, 175, 129]",0.44552609980856595
27,32,128,2,2,64,128,0.2,1e-05,0.001,0.3748271092669432,0.5876225490196079,0.794736842105263,0.6087824351297405,0.5484094052558783,0.6927083333333333,0.8710526315789474,0.7375249500998003,"[272, 190, 167, 125]",0.44530022119653334
47,128,64,3,2,128,64,0.1,0.0001,0.001,0.3845089903181188,0.599483204134367,0.7509259259259259,0.6299790356394128,0.5178077455048409,0.6931524547803617,0.8777777777777778,0.8050314465408805,"[258, 180, 159, 129]",0.4413122920110235
29,128,64,3,3,64,128,0.0,1e-05,0.001,0.3623789764868603,0.6203703703703702,0.7322970639032815,0.6298568507157464,0.5475449515905947,0.7104938271604938,0.8419689119170984,0.7699386503067485,"[270, 193, 163, 127]",0.43612168669347773
38,32,64,4,2,64,64,0.2,1e-05,0.001,0.3748271092669432,0.6452658884565501,0.7732656514382403,0.5591085271317829,0.517116182572614,0.7561608300907912,0.868020304568528,0.7151162790697675,"[257, 197, 172, 124]",0.4346221685665544
39,64,128,3,2,64,128,0.2,0.0001,0.001,0.3554633471645917,0.6274509803921567,0.8031088082901556,0.6509803921568627,0.5501383125864453,0.6982230392156863,0.8730569948186528,0.7862745098039216,"[272, 193, 170, 135]",0.43187643019386446
60,64,128,2,3,64,64,0.2,1e-05,0.001,0.3554633471645917,0.6507352941176471,0.7767295597484275,0.6335174953959485,0.5482365145228216,0.7732843137254901,0.8443396226415094,0.7292817679558011,"[272, 212, 181, 133]",0.43128918073806033
54,64,128,4,2,64,64,0.2,0.0001,0.001,0.3609958506224068,0.6324461343472751,0.8058419243986253,0.6137254901960782,0.5292185338865837,0.7294043092522179,0.865979381443299,0.7794117647058824,"[263, 194, 170, 133]",0.429212778696907
38,32,64,4,2,64,128,0.0,0.0001,0.001,0.3412863070539417,0.6235741444866921,0.7859649122807016,0.6355421686746986,0.5271438450899032,0.7129277566539923,0.868421052631579,0.7439759036144579,"[263, 190, 166, 125]",0.41432687645131133
57,64,128,3,2,128,64,0.2,0.0001,0.001,0.351313969571231,0.6053333333333334,0.7597765363128491,0.632034632034632,0.4989626556016597,0.7056666666666667,0.8575418994413407,0.7803030303030304,"[250, 179, 154, 121]",0.41231887604008643
70,128,128,2,3,128,64,0.1,0.0001,0.001,0.3540802213001383,0.5977961432506884,0.7361904761904761,0.5985915492957746,0.4868603042876902,0.7145316804407713,0.8028571428571428,0.7582159624413146,"[242, 175, 142, 109]",0.40998762466331806
66,128,64,2,3,128,64,0.0,0.0001,0.001,0.3367911479944673,0.5897932816537469,0.7386363636363638,0.5540540540540542,0.5191908713692946,0.6705426356589146,0.8323863636363636,0.6790540540540541,"[258, 176, 148, 101]",0.4085573893869463
54,32,64,2,3,128,64,0.1,1e-05,0.001,0.3360995850622405,0.5186615186615188,0.7271825396825398,0.5877862595419847,0.5174619640387276,0.6383526383526382,0.7738095238095238,0.6870229007633588,"[259, 168, 131, 91]",0.4075130881471688
70,128,128,3,3,64,64,0.2,0.0001,0.001,0.338865836791148,0.5744535519125683,0.6961382113821138,0.5406824146981628,0.4897994467496542,0.6632513661202185,0.7652439024390244,0.6653543307086615,"[244, 164, 127, 86]",0.40058707099074586
41,64,128,4,3,128,64,0.0,1e-05,0.001,0.3174273858921164,0.6273764258555135,0.7539267015706806,0.5769230769230769,0.5274896265560166,0.7160963244613434,0.8115183246073299,0.6891025641025641,"[263, 191, 156, 109]",0.3963457967492723
41,128,128,3,3,128,128,0.1,0.0001,0.001,0.3195020746887964,0.5336021505376345,0.7269736842105264,0.5268817204301076,0.5005186721991702,0.6061827956989246,0.8125,0.625,"[248, 152, 124, 79]",0.39003099566690536
76,32,128,3,3,64,128,0.1,0.0001,0.001,0.3257261410788382,0.5536231884057972,0.6887417218543045,0.4971988795518208,0.462136929460581,0.6492753623188405,0.7847682119205298,0.6176470588235294,"[230, 151, 119, 74]",0.3821224380529886
40,128,64,4,3,64,64,0.0,1e-05,0.001,0.30567081604426,0.5981182795698924,0.7474437627811862,0.6031175059952038,0.4998271092669433,0.648521505376344,0.8496932515337423,0.7446043165467626,"[248, 163, 139, 104]",0.3793493578810713
37,128,64,4,3,128,64,0.1,1e-05,0.001,0.304979253112033,0.6666666666666669,0.7264492753623187,0.5839002267573696,0.4991355463347164,0.7302543507362784,0.7961956521739131,0.7142857142857143,"[249, 184, 147, 106]",0.3786175462199266
65,32,64,2,3,64,128,0.0,0.0001,0.001,0.2946058091286303,0.5641025641025641,0.7099156118143459,0.5915300546448088,0.5243775933609959,0.6032051282051282,0.7626582278481012,0.7336065573770492,"[260, 158, 122, 91]",0.3772596238493292
85,64,64,3,3,128,64,0.1,0.0001,0.001,0.310511756569848,0.6180555555555556,0.7323529411764705,0.6607142857142857,0.4804633471645919,0.7034722222222222,0.8176470588235294,0.7785714285714286,"[240, 170, 140, 109]",0.3772293645934895
152,64,64,2,3,128,64,0.1,0.0001,0.001,0.3153526970954356,0.5460526315789473,0.7488584474885845,0.5080645161290324,0.4548755186721991,0.6330409356725145,0.839041095890411,0.6693548387096774,"[228, 146, 124, 84]",0.3724771923942048
74,64,64,4,3,128,64,0.0,0.0001,0.001,0.3091286307053942,0.5811209439528022,0.6381578947368423,0.5601851851851852,0.4517634854771784,0.6674041297935103,0.7039473684210527,0.7037037037037037,"[226, 152, 108, 76]",0.36707707886080204
58,32,64,3,3,64,128,0.1,0.0001,0.001,0.2987551867219915,0.5345345345345346,0.68140589569161,0.5565749235474007,0.4451936376210235,0.6531531531531531,0.7244897959183674,0.6743119266055045,"[222, 147, 109, 74]",0.35756198271398015
55,32,64,4,3,128,64,0.2,1e-05,0.001,0.271784232365145,0.6276041666666666,0.7620423892100192,0.607981220657277,0.5178077455048409,0.6640624999999999,0.815028901734104,0.6936619718309859,"[256, 173, 142, 99]",0.3564676049632623
43,32,128,4,3,128,64,0.1,1e-05,0.001,0.2579529737206085,0.6394700139470013,0.7365269461077845,0.6628787878787878,0.4790802213001383,0.6854951185495117,0.7874251497005988,0.7310606060606061,"[239, 167, 132, 98]",0.3353449168096675
68,64,64,2,3,64,64,0.0,0.0001,0.001,0.2420470262793909,0.6423611111111112,0.7624750499001995,0.6617647058823529,0.4783886583679114,0.6847222222222221,0.8083832335329342,0.75,"[240, 167, 136, 103]",0.3214514623062515
40,32,128,4,3,64,64,0.1,1e-05,0.001,0.2399723374827108,0.5353107344632769,0.7637889688249401,0.6398809523809524,0.476313969571231,0.5819209039548022,0.802158273381295,0.7008928571428571,"[236, 139, 112, 80]",0.3191522036036053
37,32,128,4,3,64,64,0.0,1e-05,0.001,0.2358229598893497,0.5978593272171253,0.8032407407407408,0.6501377410468319,0.4400069156293223,0.6483180428134556,0.8368055555555556,0.7644628099173554,"[218, 144, 121, 93]",0.30707057197155035
56,128,64,4,3,64,64,0.2,0.0001,0.001,0.190179806362379,0.4047619047619048,0.5308641975308642,0.5111111111111111,0.3532157676348548,0.4561904761904762,0.5432098765432098,0.6333333333333333,"[175, 81, 45, 29]",0.24723979917170874
80,32,128,4,3,128,64,0.1,0.0001,0.001,0.1811894882434301,0.3671679197994987,0.626984126984127,0.3888888888888889,0.2712655601659751,0.4711779448621554,0.6666666666666666,0.5119047619047619,"[133, 63, 42, 22]",0.2172612205226915
50,32,64,4,3,128,128,0.0,0.0001,0.001,0.1950207468879668,0.2482269503546098,0.4897959183673469,0.4791666666666667,0.1926002766251729,0.5212765957446809,0.4897959183673469,0.7083333333333334,"[94, 49, 24, 17]",0.19380295453451832
